order_id,order_date,customer_id,customer_name,customer_email,customer_segment,product_name,quantity,unit_price,discount_percent,shipping_region,shipping_city,shipping_cost,shipping_method,payment_method,payment_status,transaction_id,rating,review_text,return_flag,return_reason
ORD0012750,2024-07-04,CUST00975,,user@domain,Standard,Power Bank,4,2034.13,0.14,West,Lucknow,1.07,Same Day,Credit Card,Paid,TXN58531,3,Damaged,False,
ORD0008630,2023-01-24,CUST01947,Priya Singh,priya.singh@gmail.com,Standard,Laptop,1,58870.7,0.01,East,Delhi,66.23,Standard,Credit Card,Failed,TXN40319,5,Poor quality,False,
ORD0016505,2023-04-21,CUST02239,Alok Malhotra,alok.malhotra@hotmail.com,Silver,Mouse,1,703.1,0.05,East,Ahmedabad,43.81,Standard,Credit Card,Pending,TXN45128,3,Great product!,False,
ORD0002492,2024-07-23,CUST00102,Anjali Gupta,anjali.gupta@gmail.com,Silver,Tablet,3,28674.04,0.34,North,Jaipur,34.63,Standard,UPI,Paid,TXN34375,5,Not satisfied,False,
ORD0019541,2024-04-03,CUST00460,Meera Kumar,meera.kumar@hotmail.com,Gold,Speakers,1,3699.57,0.15,West,Kolkata,1.39,Standard,Wallet,Paid,TXN56723,5,Not satisfied,False,
ORD0017404,2024-11-10,CUST01364,Ritu Gupta,,Standard,Gaming Chair,4,12535.75,0.08,North,Pune,66.97,Standard,Debit Card,Refunded,TXN69103,5,Excellent!,False,
ORD0004161,2024-04-25,CUST02730,Raj Malhotra,user@domain,Standard,Headphones,4,3329.1,0.09,West,Delhi,38.5,Pickup,UPI,Pending,TXN56109,4,NA,False,
ORD0011987,2024-01-25,CUST00332,Sunil Malhotra,sunil.malhotra@yahoo.com,New,Headphones,2,3517.32,0.31,West,Lucknow,82.03,Express,Credit Card,Paid,TXN57937,1,Will buy again,False,
ORD0002711,2023-12-07,CUST00221,Anjali Verma,anjali.verma@hotmail.com,Premium,Desk Lamp,5,1698.5,0.27,South,Chennai,60.95,Standard,COD,Paid,TXN97079,5,Excellent!,False,
ORD0006816,2024-12-03,CUST01260,Ritu Yadav,ritu.yadav@hotmail.com,Standard,Printer,10,10792.21,0.22,North,Chennai,26.75,Standard,Credit Card,Pending,TXN13209,5,???,False,
ORD0005113,2024-09-14,CUST02879,Priya Malhotra,priya.malhotra@rediffmail.com,Premium,Power Bank,8,2117.66,0.37,South,Bangalore,55.12,Express,UPI,Paid,TXN28144,3,Damaged,False,
ORD0011401,2023-06-22,CUST01908,Pooja Malhotra,pooja.malhotra@gmail.com,Premium,Tablet,4,28556.19,0.04,South,Hyderabad,17.38,Same Day,NetBanking,Chargeback,TXN60230,2,Not satisfied,N,
ORD0013474,2023-03-09,CUST02347,Shweta Verma,shweta.verma@hotmail.com,Standard,Speakers,2,4287.1,0.22,South,Jaipur,65.67,Standard,Debit Card,Paid,TXN73033,1,,False,
ORD0003377,2023-04-15,CUST00067,Neha Gupta,neha.gupta@rediffmail.com,Standard,Webcam,1,3373.58,0.35,North,Mumbai,15.57,Standard,NetBanking,Pending,TXN94481,2,Late delivery,False,
ORD0017096,2024-09-09,CUST01963,Suresh Sharma,suresh.sharma@gmail.com,Gold,Headphones,1,3195.07,0.28,West,Kolkata,80.8,,Debit Card,Chargeback,TXN58707,3,Will buy again,False,
ORD0017205,2024-04-04,CUST02865,Alok Patel,alok.patel@rediffmail.com,Gold,Printer,-1,12151.9,,East,Lucknow,70.92,Standard,COD,Failed,TXN33256,1,,False,
ORD0001605,2023-12-25,CUST01767,Kavita Yadav,kavita.yadav@rediffmail.com,Silver,Phone Stand,9,792.19,-0.2,North,Pune,61.59,Standard,Debit Card,Paid,TXN87347,2,Excellent!,False,
ORD0014144,2024-11-10,CUST00221,Alok Yadav,alok.yadav@rediffmail.com,Standard,Desk Lamp,8,1417.78,0.13,South,Pune,57.8,Standard,Credit Card,Pending,TXN27192,5,Good value,False,
ORD0003480,2024-04-06,CUST00611,Priya Reddy,priya.reddy@yahoo.com,Standard,Printer,2,10541.74,0.18,North,Kolkata,58.74,Same Day,Credit Card,Paid,TXN24429,,Damaged,False,
ORD0012970,2023-08-28,CUST01809,Sunil Sharma,sunil.sharma@yahoo.com,Premium,Keyboard,1,2637.05,0.29,North,Ahmedabad,25.57,Pickup,Debit Card,Paid,TXN43129,4,???,False,
ORD0016589,2024-09-08,CUST02351,Priya Sharma,priya.sharma@hotmail.com,Silver,Mouse,7,781.23,0.05,South,Chennai,18.85,Standard,UPI,Paid,TXN36157,5,Excellent!,False,
ORD0012591,2024-10-21,CUST00685,Suresh Gupta,suresh.gupta@yahoo.com,Gold,External HDD,7,6370.69,0.39,South,Kolkata,87.05,Standard,Credit Card,Paid,TXN36374,5,,False,
ORD0006441,2023-01-19,CUST01559,Amit Verma,amit.verma@rediffmail.com,Premium,Mouse,3,770.56,0.29,West,Kolkata,9.2,Standard,Debit Card,Paid,TXN32023,5,Average,False,
ORD0016296,2023-02-03,CUST00290,Kavita Gupta,kavita.gupta@rediffmail.com,Standard,Phone Stand,3,895.42,,North,Chennai,88.38,Standard,COD,Paid,TXN45702,3,Great product!,False,
ORD0003012,2023-06-21,CUST00895,Raj Verma,raj.verma@hotmail.com,Silver,Keyboard,0,2596.96,0.06,North,Kolkata,55.57,Standard,UPI,Chargeback,TXN51820,5,???,False,
ORD0015266,2024-05-11,CUST02856,Kavita Kumar,kavita.kumar@rediffmail.com,Standard,Speakers,3,4515.13,0.12,East,Chennai,17.26,Standard,Debit Card,Paid,TXN75654,4,Average,No,
ORD0000190,2023-05-22,CUST01744,Manish Singh,manish.singh@gmail.com,Gold,Gaming Chair,4,13352.64,0.07,North,Lucknow,59.19,Standard,UPI,Paid,TXN30514,5,Good value,False,
ORD0004329,2023-05-12,CUST01729,Raj Patel,@.com,Gold,Desk Lamp,9,1573.0,0.13,North,Pune,28.73,Standard,Debit Card,Paid,TXN90494,4,Good value,N,
ORD0010544,2024-10-06,CUST02099,Amit Sharma,amit.sharma@yahoo.com,New,USB Cable,3,183.66,0.35,Central,Pune,72.38,,Debit Card,Pending,TXN27095,5,Damaged,False,
ORD0000424,2023-04-26,CUST02751,Manish Reddy,manish.reddy@yahoo.com,Silver,Gaming Chair,1,11817.33,0.22,Central,Lucknow,20.25,Pickup,Debit Card,Paid,TXN42091,3,Late delivery,False,
ORD0015927,2024-06-21,CUST02535,Kavita Verma,kavita.verma@rediffmail.com,Premium,Speakers,10,3511.85,0.17,South,Pune,,Standard,UPI,Paid,TXN33610,5,,False,
ORD0019689,2024-12-13,CUST00219,,user@domain,Premium,Mouse,2,860.5,0.13,South,Lucknow,13.47,Standard,,Paid,TXN23949,5,Will buy again,False,
ORD0006700,2024-01-23,CUST01946,Priya Singh,priya.singh@rediffmail.com,Standard,Headphones,5,3148.44,,South,Delhi,70.82,Express,Wallet,Paid,TXN68494,3,,False,
ORD0000258,2024-02-28,CUST00097,Suresh Singh,suresh.singh@hotmail.com,Gold,Speakers,-5,3817.97,0.35,North,Ahmedabad,71.93,Standard,NetBanking,Paid,TXN43057,5,Poor quality,False,
ORD0008974,2023-07-16,CUST02432,Raj Reddy,raj.reddy@hotmail.com,Standard,Gaming Chair,1,11917.01,0.05,West,Mumbai,61.56,Standard,COD,Paid,TXN98110,5,Not satisfied,False,
ORD0014273,2023-07-04,CUST00827,Manish Kumar,manish.kumar@hotmail.com,Standard,Speakers,1,,,North,Delhi,41.23,Standard,UPI,Paid,TXN93217,5,Will buy again,True,Wrong item
ORD0003635,2024-10-18,CUST01237,Suresh Singh,suresh.singh@hotmail.com,Silver,Phone Stand,1,742.96,0.17,Central,Ahmedabad,86.94,Standard,Credit Card,Paid,TXN66052,5,Great product!,False,
ORD0016542,2023-12-16,CUST01411,Amit Kumar,amit.kumar@yahoo.com,Silver,External HDD,1,5415.6,0.22,North,Ahmedabad,0.53,Standard,Debit Card,Pending,TXN15543,3,Not satisfied,False,
ORD0009513,invalid,CUST02678,Priya Reddy,priya.reddy@hotmail.com,Standard,Power Bank,1,2048.27,0.06,East,Hyderabad,51.73,Standard,Debit Card,Paid,TXN46629,4,???,,
ORD0000854,2023-07-03,CUST00563,Anjali Sharma,anjali.sharma@gmail.com,,Speakers,7,4114.27,0.13,North,Kolkata,51.68,,Credit Card,Failed,TXN42813,5,,False,
ORD0014916,2023-09-27,CUST01169,Anjali Sharma,anjali.sharma@gmail.com,Standard,Headphones,1,3614.54,0.18,East,Delhi,41.79,Standard,Credit Card,Refunded,TXN45809,0,Great product!,False,
ORD0010331,,CUST00146,Ritu Malhotra,ritu.malhotra@rediffmail.com,Gold,USB Cable,8,183.39,0.19,North,Mumbai,16.77,Express,UPI,Paid,TXN68634,0,Will buy again,False,
ORD0005585,2024-10-15,CUST02522,Neha Singh,neha.singh@hotmail.com,Silver,Power Bank,4,2001.1,0.18,North,Bangalore,97.42,Express,Credit Card,,TXN92566,0,Late delivery,False,
ORD0018071,2024-06-24,CUST02537,Sunil Reddy,sunil.reddy@gmail.com,Standard,Webcam,5,3126.43,0.01,North,Hyderabad,57.93,Standard,Debit Card,Paid,TXN80546,3,Excellent!,False,
ORD0003861,2024-09-19,CUST02813,Suresh Joshi,suresh.joshi@hotmail.com,Standard,Webcam,8,3162.92,0.14,South,Hyderabad,92.76,Express,Credit Card,Chargeback,TXN18860,3,Average,False,
ORD0004169,2024-11-20,CUST02124,Kavita Singh,kavita.singh@gmail.com,Silver,Desk Lamp,7,1357.32,0.3,North,Ahmedabad,57.69,Express,NetBanking,Paid,TXN13782,3,NA,False,
ORD0017239,2023-08-08,CUST02944,,user@domain,Standard,Webcam,1,2670.21,0.29,East,Hyderabad,95.4,Same Day,Debit Card,Paid,TXN71087,5,Good value,False,
ORD0018111,2023-08-26,CUST02804,Kavita Joshi,kavita.joshi@yahoo.com,Silver,USB Cable,1,199.94,0.02,North,Lucknow,59.13,Standard,NetBanking,Paid,TXN19579,4,Not satisfied,False,
ORD0018391,2023-05-11,CUST00054,Priya Patel,priya.patel@rediffmail.com,Silver,Tablet,9,28647.84,0.27,West,Kolkata,86.61,Pickup,Debit Card,Failed,TXN56575,1,Poor quality,False,
ORD0005259,2024-03-14,CUST00257,,no-email,Gold,Mouse,2,882.46,0.38,South,Chennai,21.03,Standard,COD,Paid,TXN80046,5,Average,,
ORD0007998,2023-12-21,CUST00890,Kavita Kumar,kavita.kumar@rediffmail.com,,Speakers,10,4388.48,0.39,South,Chennai,37.94,Standard,UPI,Paid,TXN53580,1,???,False,
ORD0001931,2024-09-18,CUST01730,Rahul Reddy,rahul.reddy@gmail.com,New,Webcam,3,2622.39,0.27,West,Kolkata,60.3,Same Day,Credit Card,Paid,TXN95266,5,NA,False,
ORD0007701,2023-10-21,CUST02599,,no-email,Gold,Printer,4,12478.92,0.39,Central,Kolkata,25.89,Standard,NetBanking,Paid,TXN94649,4,Late delivery,No,
ORD0007027,2024-04-14,CUST02812,Amit Reddy,amit.reddy@yahoo.com,Silver,Tablet,1,22758.75,0.33,West,Mumbai,66.89,Express,Debit Card,Pending,TXN29484,1,Good value,,
ORD0009569,2024-12-11,CUST00988,Kavita Kumar,kavita.kumar@gmail.com,Standard,Printer,7,12119.23,0.01,,Bangalore,52.7,Standard,Debit Card,Pending,TXN36413,5,Damaged,False,
ORD0001744,2023-03-04,CUST02474,Priya Sharma,user@domain,Premium,Mouse,1,759.57,0.16,North,Jaipur,86.09,Express,UPI,Paid,TXN63602,5,Great product!,False,
ORD0009888,2024-08-27,CUST00817,,user@domain,Premium,Smart Watch,2,7219.76,0.37,North,Hyderabad,95.78,Standard,Credit Card,Pending,TXN10820,,Poor quality,False,
ORD0001444,2023-10-13,CUST00143,Meera Singh,meera.singh@gmail.com,Silver,USB Cable,3,179.68,0.3,South,Pune,67.26,Standard,Debit Card,Paid,TXN43675,,Great product!,False,
ORD0019895,invalid,CUST01614,Neha Singh,neha.singh@yahoo.com,Standard,Speakers,9,4379.55,0.12,East,Chennai,57.0,Standard,NetBanking,Refunded,TXN85551,,Great product!,False,
ORD0017855,2023-08-03,CUST02050,Meera Verma,meera.verma@hotmail.com,Premium,Keyboard,3,N/A,0.36,West,Ahmedabad,6.01,Standard,COD,Paid,TXN41018,5,NA,False,
ORD0000347,2024-06-04,CUST02122,Vikas Gupta,vikas.gupta@rediffmail.com,Standard,Power Bank,3,1895.99,0.13,East,Jaipur,29.87,Standard,Debit Card,Paid,TXN39503,,Late delivery,Yes,
ORD0017401,2023-05-22,CUST02913,Manish Verma,manish.verma@hotmail.com,,Phone Stand,2,732.52,0.3,West,Delhi,12.37,Standard,Debit Card,Paid,TXN74013,3,???,False,
ORD0003001,2023-08-09,CUST02121,Rahul Yadav,rahul.yadav@yahoo.com,Premium,Mouse,6,892.08,0.14,South,Hyderabad,35.86,Standard,NetBanking,,TXN96699,5,NA,False,
ORD0010785,2023-05-04,CUST02362,Neha Gupta,neha.gupta@yahoo.com,Silver,Gaming Chair,3,10638.99,0.17,West,Mumbai,2.6,Standard,Credit Card,Pending,TXN35145,5,NA,False,
ORD0008650,2023-03-08,CUST00910,Shweta Joshi,shweta.joshi@yahoo.com,Standard,Power Bank,3,1776.5,0.02,North,Delhi,26.1,Standard,Debit Card,Failed,TXN71253,,Poor quality,False,
ORD0009691,2024-12-19,CUST00008,Raj Patel,raj.patel@yahoo.com,Standard,External HDD,1,6335.33,0.37,South,Chennai,1.41,Standard,Wallet,Paid,TXN63933,5,Late delivery,False,
ORD0011568,2024-02-05,CUST02657,Vikas Gupta,vikas.gupta@gmail.com,Silver,USB Cable,7,181.0,0.12,Central,Lucknow,1.83,Same Day,UPI,Paid,TXN31106,2,Average,False,
ORD0009815,2024-02-14,CUST02092,,no-email,Gold,Mouse,9,914.25,0.02,North,Jaipur,63.61,Standard,Debit Card,Pending,TXN48904,2,Late delivery,False,
ORD0004771,2023-04-15,CUST02581,Suresh Reddy,suresh.reddy@rediffmail.com,Standard,Webcam,1,2960.28,-0.5,East,Chennai,53.78,Standard,UPI,Paid,TXN19701,4,Will buy again,False,
ORD0019332,2024-09-07,CUST01270,Neha Sharma,neha.sharma@rediffmail.com,Gold,External HDD,8,5945.02,0.39,South,Bangalore,10.62,Express,NetBanking,Paid,TXN35623,3,Not satisfied,,
ORD0012580,2023-08-09,CUST00244,Anjali Patel,anjali.patel@hotmail.com,New,Mouse,1,890.52,0.39,West,Chennai,67.04,Pickup,UPI,Paid,TXN86239,4,Poor quality,False,
ORD0009571,2024-08-24,CUST00225,Amit Verma,amit.verma@rediffmail.com,Gold,Laptop,8,50346.03,0.02,North,Hyderabad,30.19,Standard,Credit Card,Refunded,TXN63684,5,Late delivery,False,
ORD0004549,2023-02-26,CUST00507,unknown,unknown@gmail.com,Silver,Tablet,-2,22978.92,0.05,South,Bangalore,9.45,Standard,NetBanking,Paid,TXN20339,3,Not satisfied,False,
ORD0002865,2024-01-05,CUST01173,Raj Kumar,raj.kumar@hotmail.com,Premium,USB Cable,10,174.91,0.01,East,Kolkata,69.03,Express,Credit Card,Paid,TXN26810,1,Great product!,False,
ORD0014558,2023-05-16,CUST02339,null,null@yahoo.com,Silver,Laptop,2,55445.04,0.19,North,Delhi,36.8,Same Day,Debit Card,Paid,TXN48643,2,Average,False,
ORD0007021,2024-06-05,CUST00477,Neha Singh,neha.singh@yahoo.com,Standard,Headphones,zero,3970.39,0.36,East,Hyderabad,78.91,Express,Credit Card,Paid,TXN44516,2,Great product!,False,
ORD0005752,2024-03-27,CUST01111,Vikas Reddy,vikas.reddy@hotmail.com,Standard,Laptop,8,54478.56,0.15,South,Hyderabad,94.95,Express,Wallet,Paid,TXN46097,5,NA,,
ORD0017905,2023-10-10,CUST02392,Vikas Patel,vikas.patel@yahoo.com,Silver,Router,2,2737.43,0.2,North,Hyderabad,66.23,Standard,Debit Card,Refunded,TXN88411,,Excellent!,False,
ORD0019431,2024-01-03,CUST02409,Sunil Gupta,sunil.gupta@yahoo.com,,Mouse,1,903.44,0.27,South,Kolkata,36.56,Standard,Credit Card,Paid,TXN91921,4,Great product!,False,
ORD0013223,2023-08-04,CUST02732,Priya Singh,priya.singh@gmail.com,Gold,External HDD,7,6227.31,,South,Hyderabad,48.08,Standard,Debit Card,Paid,TXN73447,5,Damaged,False,
ORD0019435,2023-04-17,CUST02254,Manish Gupta,manish.gupta@rediffmail.com,Premium,Speakers,1,4321.57,0.28,South,Ahmedabad,89.87,Pickup,Credit Card,Paid,TXN50797,5,Will buy again,False,
ORD0013701,2023-06-27,CUST01925,,,Standard,Gaming Chair,4,11231.48,0.39,West,Pune,72.93,Standard,Credit Card,Failed,TXN97293,2,NA,False,
ORD0003266,2023-07-04,CUST00066,Kavita Yadav,kavita.yadav@yahoo.com,Silver,External HDD,1,6580.06,0.09,North,Lucknow,64.72,Standard,Credit Card,Failed,TXN11836,3,Not satisfied,False,
ORD0007016,2024-09-10,CUST02183,Raj Sharma,raj.sharma@rediffmail.com,Silver,Keyboard,3,2557.22,0.01,West,Lucknow,48.77,Standard,UPI,Paid,TXN52238,4,???,False,
ORD0019192,2024-01-02,CUST01210,Meera Malhotra,meera.malhotra@yahoo.com,Silver,Gaming Chair,5,11757.98,0.06,Central,Jaipur,47.28,Standard,UPI,Paid,TXN59107,5,Late delivery,False,
ORD0010192,2024-01-06,CUST00892,Neha Joshi,neha.joshi@yahoo.com,Gold,Printer,9,11356.39,0.1,North,Bangalore,60.62,Same Day,NetBanking,,TXN20589,4,Excellent!,Yes,
ORD0009250,2023-11-26,CUST01719,Manish Gupta,manish.gupta@rediffmail.com,Gold,Mouse,5,721.99,0.07,North,Mumbai,49.73,Standard,Debit Card,Failed,TXN19722,5,Poor quality,False,
ORD0009516,2023-07-09,CUST00072,Rahul Verma,rahul.verma@gmail.com,Premium,USB Cable,4,205.98,0.25,East,Mumbai,42.58,Standard,Debit Card,Paid,TXN63986,5,NA,True,Better price
ORD0015297,2024-01-09,CUST00616,Suresh Malhotra,suresh.malhotra@yahoo.com,Silver,Smart Watch,0,8571.72,0.24,North,Pune,73.01,Standard,Debit Card,Paid,TXN99631,5,Great product!,,
ORD0010791,2024-01-22,CUST01019,Pooja Malhotra,pooja.malhotra@rediffmail.com,Silver,Gaming Chair,10,13625.52,0.14,South,Ahmedabad,53.64,,Credit Card,Paid,TXN30811,5,,False,
ORD0019509,2023-04-06,CUST01171,Vikas Yadav,vikas.yadav@gmail.com,Standard,Desk Lamp,6,1509.86,0.01,East,Ahmedabad,54.72,Same Day,Debit Card,Paid,TXN90339,5,Excellent!,False,
ORD0010915,2023-03-23,CUST00272,Rahul Yadav,rahul.yadav@yahoo.com,Gold,Gaming Chair,8,13573.43,-0.2,West,Delhi,66.35,Express,Debit Card,Paid,TXN40293,4,,False,
ORD0015933,2024-09-02,CUST01259,Alok Singh,alok.singh@gmail.com,Silver,Webcam,2,3305.57,0.24,East,Luckno,19.61,Standard,UPI,Pending,TXN64605,3,Late delivery,False,
ORD0002151,2023-02-28,CUST02743,Anjali Yadav,anjali.yadav@yahoo.com,Gold,Printer,1,11377.65,,Central,Chennai,82.22,Express,COD,Paid,TXN68998,2,Excellent!,False,
ORD0012115,2023-10-28,CUST00176,Ritu Yadav,ritu.yadav@gmail.com,Standard,Webcam,8,15000,0.06,West,Lucknow,27.48,Standard,Credit Card,Paid,TXN71670,4,Will buy again,False,
ORD0000104,2023-07-28,CUST01388,Manish Singh,manish.singh@rediffmail.com,Silver,Power Bank,2,2228.79,0.36,North,Lucknow,35.66,Same Day,Wallet,Pending,TXN10220,5,???,False,
ORD0006341,2023-02-01,CUST00060,Suresh Yadav,suresh.yadav@rediffmail.com,Gold,USB Cable,2,1000,0.09,South,Mumbai,61.18,Standard,Debit Card,Paid,TXN90955,2,???,False,
ORD0007528,2024-02-30,CUST01108,Ritu Joshi,ritu.joshi@rediffmail.com,Silver,Tablet,3,24186.01,0.15,Central, Chennai,23.42,,UPI,Paid,TXN97475,5,Good value,N,
ORD0004144,2024-02-20,CUST00952,Suresh Kumar,suresh.kumar@rediffmail.com,Silver,Webcam,7,2719.35,0.16,North,Ahmedabad,34.6,Standard,Credit Card,Paid,TXN65613,5,Great product!,False,
ORD0008286,2024-09-23,CUST02295,Suresh Reddy,suresh.reddy@hotmail.com,Standard,Router,1,2632.26,-0.2,Central,Jaipur,16.62,Standard,UPI,Paid,TXN20772,5,Good value,False,
ORD0006406,2023-11-24,CUST00949,Rahul Malhotra,rahul.malhotra@gmail.com,Standard,Monitor,8,13500.03,0.27,North,Bangalore,72.21,Standard,Credit Card,Pending,TXN36007,5,NA,False,
ORD0008669,2023-05-04,CUST02605,Amit Joshi,amit.joshi@gmail.com,Standard,Smart Watch,1,7316.65,0.23,East,Mumbai,48.76,Standard,UPI,Paid,TXN38545,,Great product!,False,
ORD0007181,15/01/2024,CUST02253,Manish Verma,manish.verma@hotmail.com,Silver,External HDD,1,5157.07,2.5,West,Chennai,27.95,Same Day,NetBanking,Paid,TXN43812,3,Excellent!,True,Wrong item
ORD0004376,2023-01-16,CUST02974,Pooja Patel,pooja.patel@yahoo.com,Standard,Laptop,8,59566.06,0.23,East,Hyderabad,18.51,Same Day,Debit Card,Paid,TXN61145,3,Good value,False,
ORD0007213,2024-07-06,CUST00566,Neha Sharma,neha.sharma@gmail.com,Premium,Smart Watch,1,40000,0.35,East,Pune,7.77,Standard,Credit Card,Paid,TXN82151,1,???,N,
ORD0016140,2024-07-02,CUST01578,Neha Verma,neha.verma@gmail.com,Gold,Gaming Chair,1,11040.11,0.09,North,Mumbai,39.23,,UPI,Paid,TXN70369,4,???,False,
ORD0007316,2023-02-28,CUST01727,Vikas Gupta,@.com,Premium,Speakers,3,3500.7,0.25,East,Kolkata,19.84,Standard,UPI,Paid,TXN69299,3,Late delivery,False,
ORD0006917,2023-11-15,CUST00108,Shweta Malhotra,shweta.malhotra@hotmail.com,Gold,Smart Watch,6,,0.38,West,Pune,3.68,Standard,Credit Card,Paid,TXN75315,3,Late delivery,False,
ORD0012293,2023-06-14,CUST02185,Vikas Patel,vikas.patel@yahoo.com,Gold,Webcam,3,2952.55,0.05,North,Ahmedabad,,Standard,Credit Card,Paid,TXN20354,4,Poor quality,False,
ORD0019663,2024-08-10,CUST00090,Priya Reddy,priya.reddy@yahoo.com,Standard,Printer,9,10754.08,0.17,North,Kolkata,46.45,Pickup,Credit Card,Failed,TXN96654,4,,False,
ORD0012367,2024-09-21,CUST00522,Kavita Gupta,kavita.gupta@hotmail.com,Gold,Phone Stand,2,856.75,0.12,East,Mumbai,95.35,Standard,COD,Paid,TXN86431,3,Excellent!,False,
ORD0013647,2023-09-17,CUST00896,Amit Patel,invalid@@,Premium,Phone Stand,-5,903.4,0.1,West,Kolkata,83.64,Standard,NetBanking,Paid,TXN81303,0,NA,False,
ORD0006225,2024-06-24,CUST01192,Neha Singh,neha.singh@hotmail.com,Gold,Tablet,8,24140.6,0.01,North,Delhi,7.53,Same Day,Wallet,Paid,TXN58493,3,Damaged,False,
ORD0009872,2024-06-01,CUST02625,Pooja Sharma,pooja.sharma@rediffmail.com,Standard,Keyboard,6,2768.88,0.02,North,Pune,41.89,Express,COD,Paid,TXN99493,,Will buy again,False,
ORD0013996,2024-03-17,CUST02980,Shweta Yadav,shweta.yadav@rediffmail.com,Gold,Router,6,2922.02,0.1,North,Jaipur ,36.73,Standard,Debit Card,Failed,TXN26531,5,Damaged,False,
ORD0010529,2023-06-26,CUST02622,Sunil Malhotra,sunil.malhotra@rediffmail.com,Standard,Mouse,6,738.34,0.18,West,Pune,42.1,,COD,Paid,TXN77333,5,Not satisfied,False,
ORD0018993,2024-10-21,CUST00928,Amit Yadav,amit.yadav@yahoo.com,Premium,Router,-2,2637.83,0.39,North,Bangalore,96.33,Express,Credit Card,,TXN95454,5,Damaged,,
ORD0002555,2023-10-10,CUST01029,Suresh Sharma,suresh.sharma@rediffmail.com,Silver,Webcam,3,2618.51,0.37,North, Delhi,24.72,Standard,UPI,Paid,TXN65224,4,Average,False,
ORD0007257,2023-02-28,CUST00532,Amit Joshi,amit.joshi@yahoo.com,Standard,Power Bank,2,2061.39,0.14,West,Jaipur,16.45,Standard,Debit Card,Pending,TXN10935,1,Excellent!,True,Better price
ORD0000058,2023-11-21,CUST00398,Meera Yadav,meera.yadav@rediffmail.com,Standard,Headphones,1,3130.98,0.1,East,Lucknow,74.86,Standard,Debit Card,Paid,TXN35512,,Excellent!,False,
ORD0010379,2024-03-15,CUST02847,Alok Verma,alok.verma@rediffmail.com,Standard,Desk Lamp,2,1297.68,0.14,South,Bangalore,18.98,Express,,Paid,TXN70843,,Not satisfied,False,
ORD0017878,2024-01-21,CUST02877,Neha Verma,neha.verma@hotmail.com,Silver,Mouse,2,719.18,0.29,South,Lucknow,61.68,Standard,Debit Card,Paid,TXN62798,5,Good value,False,
ORD0014908,2023-10-14,CUST01335,Suresh Verma,suresh.verma@rediffmail.com,Silver,Printer,6,10360.14,0.21,North,Pune,2.68,Express,NetBanking,Paid,TXN93911,5,Poor quality,Y,Not needed
ORD0013353,2023-11-28,CUST02101,Shweta Sharma,shweta.sharma@hotmail.com,Silver,Keyboard,zero,2199.93,0.16,,Delhi,27.48,Standard,UPI,Paid,TXN37915,5,Good value,False,
ORD0005060,2024-08-01,CUST01961,Kavita Yadav,kavita.yadav@hotmail.com,Standard,Laptop,7,62786.74,0.18,North,Hyderabad,91.19,Express,Wallet,Failed,TXN22148,5,,False,
ORD0002642,2023-07-01,CUST02331,Pooja Singh,pooja.singh@gmail.com,Gold,USB Cable,5,201.96,0.39,East,Kolkata,84.34,Standard,Debit Card,Paid,TXN32320,2,Will buy again,False,
ORD0018389,2023-07-21,CUST01536,Neha Reddy,neha.reddy@rediffmail.com,Standard,Tablet,three,26442.16,0.23,North,Mumbai,74.87,Express,Credit Card,Paid,TXN74984,2,Average,False,
ORD0008545,2024-12-24,CUST02849,Ritu Gupta,ritu.gupta@rediffmail.com,Standard,Monitor,7,13220.05,0.28,Central,Kolkata,74.99,Same Day,Credit Card,Paid,TXN71079,4,Poor quality,False,
ORD0014157,2023-04-15,CUST01757,Meera Verma,meera.verma@gmail.com,,Printer,2,10200.78,0.02,South,Lucknow,23.13,Standard,Debit Card,Paid,TXN35137,3,Good value,False,
ORD0015069,2023-10-09,CUST02115,Rahul Singh,rahul.singh@hotmail.com,Standard,Webcam,4,free,0.09,North,Mumbai,78.19,Same Day,NetBanking,Paid,TXN94589,3,Poor quality,False,
ORD0011772,15/01/2024,CUST02166,Raj Joshi,raj.joshi@hotmail.com,Gold,Laptop,7,53497.23,0.02,North,Pune,10.15,Standard,Debit Card,Failed,TXN20060,,Will buy again,False,
ORD0002169,2024-12-12,CUST02988,Raj Kumar,raj.kumar@gmail.com,Silver,Webcam,4,3118.24,,North,Kolkat,68.47,Standard,Debit Card,Pending,TXN73019,5,Not satisfied,False,
ORD0017858,2023-12-11,CUST02206,Sunil Joshi,no-email,Premium,Printer,1,11750.22,0.11,,Hyderabad,34.01,Standard,Wallet,Paid,TXN64630,0,NA,False,
ORD0004510,2023-04-13,CUST01907,Kavita Verma,kavita.verma@gmail.com,Gold,Phone Stand,1,743.02,0.03,West,Chenna,51.05,Standard,UPI,Pending,TXN81631,1,Excellent!,False,
